date,latitude,longitude,squid_abundance_per_kgs,sst,chl,ssh
10/31/2016,11.4405656,123.1464737,22.11,29.54999324,-0.07312,0.728171635
11/30/2016,11.1711016,123.4625467,19.105,28.57835456,0.046533,0.697653126
11/30/2016,11.2061053,123.2169966,15.72,28.71856436,-0.11814,0.69429609
11/30/2016,11.2623785,123.1159574,19.473,28.54722344,-0.04581,0.690023499
11/30/2016,11.2892688,123.3836846,16.09,27.56783442,0.024176,0.682699056
11/30/2016,11.3065979,123.5344451,18.437,28.74567673,0.238846,0.686361277
11/30/2016,11.3398861,123.1591792,20.75,28.54367544,-0.06214,0.705282753
11/30/2016,11.6062329,123.262875,15.452,28.89755357,0.064051,0.702841273
11/30/2016,11.6141648,123.3049282,18.1,27.69464573,0.075476,0.700399792
11/30/2016,11.5489905,123.2645727,17.879,27.33423654,0.002491,0.697958311
11/30/2016,11.4290929,123.2214206,16.52,27.38999325,-0.11133,0.697958311
11/30/2016,11.4466293,123.157811,19.42,28.98778745,0.072835,0.69490646
11/30/2016,11.4439327,123.1587135,15.19,29.00999325,0.009861,0.690633869
11/30/2016,11.4405376,123.1593418,18.855,29.01999325,0.146412,0.683004241
11/30/2016,11.4379184,123.1582603,16.818,28.25999324,-0.05543,0.6961272
11/30/2016,11.4356218,123.1560974,18.752,28.26999324,0.032503,0.689718314
11/30/2016,11.4353683,123.1537777,20.62,28.72999325,-0.00146,0.704977568
11/30/2016,11.4355143,123.1503532,22.922,27.72999325,-0.01237,0.702536087
11/30/2016,11.436866,123.1473987,15.62,28.72999325,-0.07662,0.699484237
11/30/2016,11.4405656,123.1464737,17.53,27.96328842,-0.06814,0.6961272
12/31/2016,11.1711016,123.4625467,16.42,27.76999325,0.192275,0.660420544
12/31/2016,11.2061053,123.2169966,20.23,27.77999325,0.15865,0.659810174
12/31/2016,11.2623785,123.1159574,17.145,28.78999325,0.143791,0.659199804
12/31/2016,11.2892688,123.3836846,19.897,28.78999325,0.319624,0.666829431
12/31/2016,11.3065979,123.5344451,16.763,28.59999325,0.350968,0.664082766
12/31/2016,11.3398861,123.1591792,18.47,28.61999325,0.216962,0.660420544
12/31/2016,11.6062329,123.262875,20.597,28.62999325,0.442799,0.663472395
12/31/2016,11.6141648,123.3049282,17.504,28.62999325,0.41974,0.661030915
12/31/2016,11.5489905,123.2645727,19.26,27.82999325,0.314747,0.664387951
12/31/2016,11.4290929,123.2214206,16.081,27.41999325,0.112743,0.665913876
12/31/2016,11.4466293,123.157811,18.138,28.81999325,0.233905,0.666829431
12/31/2016,11.4439327,123.1587135,20.864,28.80999325,0.293263,0.666829431
12/31/2016,11.4405376,123.1593418,17.805,28.79999325,0.231409,0.665608691
12/31/2016,11.4379184,123.1582603,19.532,28.79999325,0.276895,0.664387951
12/31/2016,11.4356218,123.1560974,16.359,27.78999325,0.133267,0.66316721
12/31/2016,11.4353683,123.1537777,18.025,27.79999325,0.174278,0.66255684
12/31/2016,11.4355143,123.1503532,20.701,27.79999325,0.238892,0.661641285
12/31/2016,11.436866,123.1473987,17.692,28.79999325,0.228852,0.664387951
12/31/2016,11.4405656,123.1464737,19.369,27.79999325,0.202849,0.66255684
1/31/2017,11.1711016,123.4625467,10.562,27.38999328,0.346783,0.616779076
1/31/2017,11.2061053,123.2169966,11.24,27.36999328,0.148074,0.62898648
1/31/2017,11.2623785,123.1159574,11.793,27.33999329,0.100275,0.632953886
1/31/2017,11.2892688,123.3836846,12.1,27.31999329,0.27494,0.632953886
1/31/2017,11.3065979,123.5344451,12.456,27.29999329,0.377858,0.632953886
1/31/2017,11.3398861,123.1591792,13.62,27.26999329,0.205734,0.632343516
1/31/2017,11.6062329,123.262875,14.05,26.5199933,0.367245,0.63081759
1/31/2017,11.6141648,123.3049282,14.876,26.5299933,0.426086,0.629291665
1/31/2017,11.5489905,123.2645727,10.321,26.5399933,0.274007,0.62837611
1/31/2017,11.4290929,123.2214206,11.89,26.5599933,0.233966,0.626850184
1/31/2017,11.4466293,123.157811,13.34,27.53999328,0.418969,0.612506485
1/31/2017,11.4439327,123.1587135,12.77,27.53999328,0.418553,0.610675374
1/31/2017,11.4405376,123.1593418,10.98,27.53999328,0.385889,0.609454634
1/31/2017,11.4379184,123.1582603,14.12,27.53999328,0.445366,0.610675374
1/31/2017,11.4356218,123.1560974,11.47,27.54999328,0.371134,0.612506485
1/31/2017,11.4353683,123.1537777,13.9,27.53999328,0.449738,0.608844263
1/31/2017,11.4355143,123.1503532,10.65,27.52999328,0.299309,0.619220557
1/31/2017,11.436866,123.1473987,14.33,27.52999328,0.321143,0.627460554
1/31/2017,11.4405656,123.1464737,12.88,27.38999328,0.239441,0.632953886
2/28/2017,11.1711016,123.4625467,12.345,27.51868553,0.458508,0.608233893
2/28/2017,11.2061053,123.2169966,11.67,27.47753455,0.324889,0.607013153
2/28/2017,11.2623785,123.1159574,14.12,27.44656346,0.370204,0.603961302
2/28/2017,11.2892688,123.3836846,13.45,28.46895223,0.558178,0.610370189
2/28/2017,11.3065979,123.5344451,10.89,27.43978722,0.44194,0.620746482
2/28/2017,11.3398861,123.1591792,11.9,28.88745554,0.397326,0.617999816
2/28/2017,11.6062329,123.262875,14.75,28.46578566,0.649708,0.614947965
2/28/2017,11.6141648,123.3049282,13,28.48355532,0.653693,0.613116855
2/28/2017,11.5489905,123.2645727,12.89,28.37435347,0.59401,0.611896114
2/28/2017,11.4290929,123.2214206,10.56,28.35732424,0.459377,0.610980559
2/28/2017,11.4466293,123.157811,11.23,28.57674577,0.474836,0.609454634
2/28/2017,11.4439327,123.1587135,15,29.03266632,0.602811,0.608233893
2/28/2017,11.4405376,123.1593418,14.88,29.02345676,0.595788,0.608539078
2/28/2017,11.4379184,123.1582603,13.67,28.06456677,0.493944,0.608233893
2/28/2017,11.4356218,123.1560974,10.78,29.05896653,0.528787,0.604876857
2/28/2017,11.4353683,123.1537777,12.1,28.03688345,0.441671,0.609759819
2/28/2017,11.4355143,123.1503532,11.55,28.01943113,0.346693,0.620746482
2/28/2017,11.436866,123.1473987,14.05,27.99455432,0.428379,0.616779076
2/28/2017,11.4405656,123.1464737,10.34,27.76598987,0.348701,0.61403241
3/31/2017,11.1711016,123.4625467,12.678,29.66643772,0.57212,0.616779076
3/31/2017,11.2061053,123.2169966,11.34,29.65923775,0.439544,0.613727225
3/31/2017,11.2623785,123.1159574,14.23,29.64657466,0.502757,0.609759819
3/31/2017,11.2892688,123.3836846,13.47,29.61374523,0.67238,0.607013153
3/31/2017,11.3065979,123.5344451,10.94,29.60456721,0.742409,0.602740562
3/31/2017,11.3398861,123.1591792,11.802,31.13999267,0.752063,0.592974639
3/31/2017,11.6062329,123.262875,14.6,30.17997834,0.872983,0.602130191
3/31/2017,11.6141648,123.3049282,13.21,30.22999331,0.909601,0.59724723
3/31/2017,11.5489905,123.2645727,12.875,30.75999332,0.863978,0.600299081
3/31/2017,11.4290929,123.2214206,10.14,30.33999332,0.554252,0.617999816
3/31/2017,11.4466293,123.157811,11.87,30.11999332,0.565704,0.615558336
3/31/2017,11.4439327,123.1587135,15.13,29.70464526,0.625175,0.61281167
3/31/2017,11.4405376,123.1593418,14.15,29.69931255,0.630076,0.608844263
3/31/2017,11.4379184,123.1582603,13.8,29.67962463,0.636347,0.606402783
3/31/2017,11.4356218,123.1560974,10.89,29.67995626,0.588618,0.603656117
3/31/2017,11.4353683,123.1537777,12.56,30.27942354,0.693444,0.600604266
3/31/2017,11.4355143,123.1503532,11.49,30.18421566,0.622647,0.605792413
3/31/2017,11.436866,123.1473987,14.2,30.67999648,0.729889,0.604571672
3/31/2017,11.4405656,123.1464737,10.77,30.68992317,0.68174,0.600909451
4/30/2017,11.1711016,123.4625467,12.456,29.72999328,0.210449,0.666829431
4/30/2017,11.2061053,123.2169966,11.78,30.00999328,0.07104,0.669881282
4/30/2017,11.2623785,123.1159574,14.5,29.68999328,0.077752,0.669881282
4/30/2017,11.2892688,123.3836846,13.12,29.65999328,0.233716,0.667134617
4/30/2017,11.3065979,123.5344451,10.89,29.62999328,0.273548,0.667744987
4/30/2017,11.3398861,123.1591792,11.603,29.58999328,0.08393,0.668050172
4/30/2017,11.6062329,123.262875,14.88,29.54999328,0.338219,0.670186467
4/30/2017,11.6141648,123.3049282,13.25,29.49999328,0.291076,0.675069429
4/30/2017,11.5489905,123.2645727,12.34,28.44999328,0.128908,0.675374614
4/30/2017,11.4290929,123.2214206,10.62,28.41999328,0.024559,0.672017578
4/30/2017,11.4466293,123.157811,11.15,29.36999328,0.087383,0.671407208
4/30/2017,11.4439327,123.1587135,15.05,29.34999329,0.187678,0.669270912
4/30/2017,11.4405376,123.1593418,14.7,30.12999329,0.373933,0.650654621
4/30/2017,11.4379184,123.1582603,13.95,29.31999329,0.298437,0.649739066
4/30/2017,11.4356218,123.1560974,10.77,29.32999329,0.128539,0.66316721
4/30/2017,11.4353683,123.1537777,12.89,29.34999329,0.136389,0.668660542
4/30/2017,11.4355143,123.1503532,11.99,29.37999328,0.121087,0.668050172
4/30/2017,11.436866,123.1473987,14.04,29.42999328,0.14783,0.671102023
4/30/2017,11.4405656,123.1464737,10.11,29.48999328,0.057117,0.672322763
5/31/2017,11.1711016,123.4625467,19.784,30.02999323,0.256815,0.686361277
5/31/2017,11.2061053,123.2169966,24.6,30.01999323,0.230916,0.687582018
5/31/2017,11.2623785,123.1159574,17.99,29.99999323,0.083084,0.683309427
5/31/2017,11.2892688,123.3836846,22.145,29.98999323,0.329239,0.685445722
5/31/2017,11.3065979,123.5344451,18.3,29.98999323,0.333056,0.686361277
5/31/2017,11.3398861,123.1591792,21.77,29.98999323,0.186233,0.689718314
5/31/2017,11.6062329,123.262875,23.402,29.98999323,0.409028,0.691549424
5/31/2017,11.6141648,123.3049282,15.88,29.99999323,0.267751,0.691854609
5/31/2017,11.5489905,123.2645727,25,29.99999323,0.423237,0.690633869
5/31/2017,11.4290929,123.2214206,20.501,30.00999323,0.237749,0.690328684
5/31/2017,11.4466293,123.157811,19.13,29.99999323,0.180759,0.690023499
5/31/2017,11.4439327,123.1587135,17.56,29.97999323,0.149777,0.689107943
5/31/2017,11.4405376,123.1593418,23.14,29.95999323,0.2629,0.690328684
5/31/2017,11.4379184,123.1582603,21.9,29.92999323,0.321214,0.677816095
5/31/2017,11.4356218,123.1560974,18.8,29.88999323,0.252847,0.67690054
5/31/2017,11.4353683,123.1537777,24.99,29.84999323,0.351533,0.681783501
5/31/2017,11.4355143,123.1503532,22.67,28.84999325,0.186428,0.686361277
5/31/2017,11.436866,123.1473987,16.4,28.90999325,0.054157,0.685750907
5/31/2017,11.4405656,123.1464737,15.1,28.97999325,-0.00115,0.690328684
6/30/2017,11.1711016,123.4625467,19.905,29.78456546,-0.13897,0.738853114
6/30/2017,11.2061053,123.2169966,25,29.88467342,-0.14781,0.739768669
6/30/2017,11.2623785,123.1159574,20.15,30.13423667,-0.26605,0.739768669
6/30/2017,11.2892688,123.3836846,17.34,29.46788734,-0.20728,0.739158299
6/30/2017,11.3065979,123.5344451,24.267,29.62565532,0.09413,0.733970152
6/30/2017,11.3398861,123.1591792,21.8,29.78889545,-0.0736,0.723593859
6/30/2017,11.6062329,123.262875,15.99,29.88775633,-0.02292,0.72725608
6/30/2017,11.6141648,123.3049282,22.45,29.98968866,0.149392,0.728476821
6/30/2017,11.5489905,123.2645727,18.56,29.24536788,-0.13498,0.739768669
6/30/2017,11.4290929,123.2214206,23.201,29.96785674,-0.06015,0.739463484
6/30/2017,11.4466293,123.157811,19.78,29.36778588,-0.19373,0.737022003
6/30/2017,11.4439327,123.1587135,25.75,30.07845674,-0.01202,0.737937558
6/30/2017,11.4405376,123.1593418,20.88,29.84844534,-0.15367,0.739768669
6/30/2017,11.4379184,123.1582603,16.17,29.88679878,-0.26914,0.741294594
6/30/2017,11.4356218,123.1560974,18.32,29.33366789,-0.27112,0.741904965
6/30/2017,11.4353683,123.1537777,22.89,29.45788945,-0.10986,0.734885707
6/30/2017,11.4355143,123.1503532,21.604,29.56456456,-0.05503,0.724204229
6/30/2017,11.436866,123.1473987,17.5,29.34577745,-0.1981,0.728782006
6/30/2017,11.4405656,123.1464737,24.99,29.75348853,-0.01479,0.731223486
7/31/2017,11.1711016,123.4625467,24.001,29.40999322,-0.2199,0.758690145
7/31/2017,11.2061053,123.2169966,19.45,30.40999322,-0.35008,0.756248664
7/31/2017,11.2623785,123.1159574,17.89,29.39999322,-0.51298,0.75899533
7/31/2017,11.2892688,123.3836846,21.12,29.38259322,-0.28149,0.76021607
7/31/2017,11.3065979,123.5344451,23.67,30.38259322,-0.04972,0.76021607
7/31/2017,11.3398861,123.1591792,18.36,29.36999756,-0.41713,0.755943479
