date,latitude,longitude,squid_abundance_per_kgs,sst,chl,ssh
9/30/2016,11.3398861,123.1591792,19.821,28.86999325,5.30163,0.720542008
9/30/2016,11.6062329,123.262875,24.89,28.87999325,14.95144,0.718405712
9/30/2016,11.6141648,123.3049282,23.3822,28.86999325,22.03258,0.707113864
9/30/2016,11.5489905,123.2645727,23.003,28.85999325,12.4467,0.710165715
9/30/2016,11.4290929,123.2214206,19.414,28.86999325,7.685949,0.711996825
9/30/2016,11.4466293,123.157811,20.923,28.94999325,7.868336,0.711996825
9/30/2016,11.4439327,123.1587135,20.458,28.93999325,12.08283,0.723899044
9/30/2016,11.4405376,123.1593418,19.715,29.00999325,6.529135,0.723288674
9/30/2016,11.4379184,123.1582603,21.61,29.01999325,9.587991,0.722373119
9/30/2016,11.4356218,123.1560974,24.652,29.01999325,6.794744,0.720847193
9/30/2016,11.4353683,123.1537777,21.431,29.01999325,13.49332,0.723593859
9/30/2016,11.4355143,123.1503532,23.5073,28.99999325,20.25004,0.720847193
9/30/2016,11.436866,123.1473987,24.65,28.98999325,11.62577,0.706503494
9/30/2016,11.4405656,123.1464737,21.383,28.96999325,14.76688,0.70925016
10/31/2016,11.154486,123.0431768,22.23,28.95999325,12.59692,0.71169164
10/31/2016,11.1711016,123.4625467,18.234,28.94999325,8.302501,0.72542497
10/31/2016,11.2061053,123.2169966,17.9,29.66999323,7.583967,0.723288674
10/31/2016,11.2623785,123.1159574,16.472,29.67999323,9.505342,0.721457563
10/31/2016,11.2892688,123.3836846,20.1992,29.68999323,10.89309,0.720847193
10/31/2016,11.3065979,123.5344451,22.823,29.68999323,10.94889,0.717184972
10/31/2016,11.3398861,123.1591792,19.76,29.68999323,7.52469,0.721152378
10/31/2016,11.6062329,123.262875,16.8496,29.66999323,10.09979,0.723593859
10/31/2016,11.6141648,123.3049282,23.21,29.66999323,15.84927,0.72603534
10/31/2016,11.5489905,123.2645727,21.783,29.63999323,10.22295,0.723593859
10/31/2016,11.4290929,123.2214206,18.91,29.60999323,11.61976,0.722067934
10/31/2016,11.4466293,123.157811,17.275,29.57999324,16.16183,0.721152378
10/31/2016,11.4439327,123.1587135,20.443,29.56999324,11.1385,0.717184972
10/31/2016,11.4405376,123.1593418,24.001,29.42999324,10.27659,0.722678304
10/31/2016,11.4379184,123.1582603,19.877,29.43999324,8.697021,0.72603534
10/31/2016,11.4356218,123.1560974,16.1158,29.44999324,8.549373,0.72603534
10/31/2016,11.4353683,123.1537777,22.56,29.50999324,12.81673,0.728476821
10/31/2016,11.4355143,123.1503532,17.62,29.51999324,7.17888,0.728782006
10/31/2016,11.436866,123.1473987,21.301,29.52999324,10.62179,0.728476821
10/31/2016,11.4405656,123.1464737,20.056,29.54999324,11.90678,0.728171635
11/30/2016,11.154486,123.0431768,17.343,28.75999325,9.985134,0.727561265
11/30/2016,11.1711016,123.4625467,19.105,28.76999325,18.05669,0.697653126
11/30/2016,11.2061053,123.2169966,15.72,28.79999325,14.75557,0.69429609
11/30/2016,11.2623785,123.1159574,19.4731,28.83999325,15.81474,0.690023499
11/30/2016,11.2892688,123.3836846,16.09,28.86999325,7.808041,0.682699056
11/30/2016,11.3065979,123.5344451,18.437,28.89999325,8.384912,0.686361277
11/30/2016,11.3398861,123.1591792,20.75,28.91999325,7.613754,0.705282753
11/30/2016,11.6062329,123.262875,15.4523,28.93999325,6.207244,0.702841273
11/30/2016,11.6141648,123.3049282,18.1,28.95999325,6.278313,0.700399792
11/30/2016,11.5489905,123.2645727,17.879,28.97999325,11.17369,0.697958311
11/30/2016,11.4290929,123.2214206,16.52,28.98999325,10.74891,0.697958311
11/30/2016,11.4466293,123.157811,19.42,28.99999325,6.11075,0.69490646
11/30/2016,11.4439327,123.1587135,15.188,29.00999325,19.79154,0.690633869
11/30/2016,11.4405376,123.1593418,18.8551,29.01999325,14.89627,0.683004241
11/30/2016,11.4379184,123.1582603,16.818,29.25999324,11.40364,0.6961272
11/30/2016,11.4356218,123.1560974,18.752,29.26999324,27.94115,0.689718314
11/30/2016,11.4353683,123.1537777,20.62,28.72999325,27.52097,0.704977568
11/30/2016,11.4355143,123.1503532,22.922,28.72999325,18.89763,0.702536087
11/30/2016,11.436866,123.1473987,15.62,28.72999325,25.15068,0.699484237
11/30/2016,11.4405656,123.1464737,17.533,28.71999325,14.46837,0.6961272
12/31/2016,11.154486,123.0431768,18.792,28.71999325,22.20477,0.690328684
12/31/2016,11.1711016,123.4625467,16.418,28.76999325,21.10876,0.660420544
12/31/2016,11.2061053,123.2169966,20.23,28.77999325,15.93605,0.659810174
12/31/2016,11.2623785,123.1159574,17.145,28.78999325,19.74576,0.659199804
12/31/2016,11.2892688,123.3836846,19.897,28.78999325,35.64601,0.666829431
12/31/2016,11.3065979,123.5344451,16.763,28.79999325,13.56148,0.664082766
12/31/2016,11.3398861,123.1591792,18.47,28.81999325,14.83529,0.660420544
12/31/2016,11.6062329,123.262875,20.597,28.82999325,14.65143,0.663472395
12/31/2016,11.6141648,123.3049282,17.504,28.82999325,17.81754,0.661030915
12/31/2016,11.5489905,123.2645727,19.26,28.82999325,10.95588,0.664387951
12/31/2016,11.4290929,123.2214206,16.081,28.81999325,21.67123,0.665913876
12/31/2016,11.4466293,123.157811,18.138,28.81999325,15.3341,0.666829431
12/31/2016,11.4439327,123.1587135,20.864,28.80999325,9.14935,0.666829431
12/31/2016,11.4405376,123.1593418,17.805,28.79999325,15.55149,0.665608691
12/31/2016,11.4379184,123.1582603,19.532,28.79999325,28.95783,0.664387951
12/31/2016,11.4356218,123.1560974,16.359,28.78999325,23.62321,0.66316721
12/31/2016,11.4353683,123.1537777,18.025,28.79999325,19.58155,0.66255684
12/31/2016,11.4355143,123.1503532,20.701,28.79999325,12.20715,0.661641285
12/31/2016,11.436866,123.1473987,17.692,28.79999325,14.44627,0.664387951
12/31/2016,11.4405656,123.1464737,19.369,28.79999325,12.51227,0.66255684
1/31/2017,11.154486,123.0431768,15.4782,27.40999328,23.7356,0.615863521
1/31/2017,11.1711016,123.4625467,17.1235,27.38999328,27.23162,0.616779076
1/31/2017,11.2061053,123.2169966,13.8951,27.36999328,16.93993,0.62898648
1/31/2017,11.2623785,123.1159574,16.5418,27.33999329,14.65272,0.632953886
1/31/2017,11.2892688,123.3836846,14.2185,27.31999329,18.66621,0.632953886
1/31/2017,11.3065979,123.5344451,17.8752,27.29999329,25.69843,0.632953886
1/31/2017,11.3398861,123.1591792,13.5629,27.26999329,15.10291,0.632343516
1/31/2017,11.6062329,123.262875,16.2306,26.5199933,20.03755,0.63081759
1/31/2017,11.6141648,123.3049282,14.9073,26.5299933,15.19229,0.629291665
1/31/2017,11.5489905,123.2645727,17.554,26.5399933,16.23491,0.62837611
1/31/2017,11.4290929,123.2214206,13.7397,26.5599933,16.51462,0.626850184
1/31/2017,11.4466293,123.157811,16.4064,27.53999328,10.97311,0.612506485
1/31/2017,11.4439327,123.1587135,18.672,27.53999328,20.96549,0.610675374
1/31/2017,11.4405376,123.1593418,15.1731,27.53999328,28.84618,0.609454634
1/31/2017,11.4379184,123.1582603,13.9158,27.53999328,14.01158,0.610675374
1/31/2017,11.4356218,123.1560974,16.6825,27.54999328,21.48198,0.612506485
1/31/2017,11.4353683,123.1537777,14.4592,27.53999328,16.75414,0.608844263
1/31/2017,11.4355143,123.1503532,17.2259,27.52999328,17.47702,0.619220557
1/31/2017,11.436866,123.1473987,15.7926,27.52999328,21.75511,0.627460554
1/31/2017,11.4405656,123.1464737,14.0703,27.38999328,27.96373,0.632953886
2/28/2017,11.154486,123.0431768,18.3147,25.56999332,10.07525,0.609149449
2/28/2017,11.1711016,123.4625467,19.0414,25.51999333,16.35048,0.608233893
2/28/2017,11.2061053,123.2169966,16.7859,25.47999333,16.34571,0.607013153
2/28/2017,11.2623785,123.1159574,17.5126,25.44999333,15.32225,0.603961302
2/28/2017,11.2892688,123.3836846,19.7293,25.43999333,16.4988,0.610370189
2/28/2017,11.3065979,123.5344451,16.208,25.43999333,24.70555,0.620746482
2/28/2017,11.3398861,123.1591792,18.9447,25.44999333,19.52592,0.617999816
2/28/2017,11.6062329,123.262875,20.004,25.46999333,8.339572,0.614947965
2/28/2017,11.6141648,123.3049282,17.1714,25.48999333,19.31363,0.613116855
2/28/2017,11.5489905,123.2645727,19.4581,25.52999333,23.13229,0.611896114
2/28/2017,11.4290929,123.2214206,16.5747,26.12999331,16.86788,0.610980559
2/28/2017,11.4466293,123.157811,18.8014,26.09999331,17.47683,0.609454634
2/28/2017,11.4439327,123.1587135,17.9381,26.08999331,14.63371,0.608233893
2/28/2017,11.4405376,123.1593418,19.1848,26.08999331,13.52379,0.608539078
2/28/2017,11.4379184,123.1582603,16.3415,26.06999331,17.94851,0.608233893
2/28/2017,11.4356218,123.1560974,18.5682,26.05999331,28.03396,0.604876857
2/28/2017,11.4353683,123.1537777,17.705,26.03999331,16.35871,0.609759819
2/28/2017,11.4355143,123.1503532,19.9317,26.01999331,17.13338,0.620746482
2/28/2017,11.436866,123.1473987,16.0184,25.99999332,23.7497,0.616779076
2/28/2017,11.4405656,123.1464737,18.2551,25.95999332,10.95072,0.61403241
3/31/2017,11.154486,123.0431768,18.6429,26.6799933,13.63342,0.620136112
3/31/2017,11.1711016,123.4625467,16.9175,26.6699933,13.24365,0.616779076
3/31/2017,11.2061053,123.2169966,20.3741,26.6599933,11.61511,0.613727225
3/31/2017,11.2623785,123.1159574,17.2808,26.6499933,21.58097,0.609759819
3/31/2017,11.2892688,123.3836846,19.0475,26.6199933,10.00772,0.607013153
3/31/2017,11.3065979,123.5344451,16.5542,26.6099933,18.24468,0.602740562
3/31/2017,11.3398861,123.1591792,18.221,26.13999331,21.84865,0.592974639
3/31/2017,11.6062329,123.262875,20.8077,26.17999331,11.37132,0.602130191
3/31/2017,11.6141648,123.3049282,17.4883,26.22999331,18.5013,0.59724723
3/31/2017,11.5489905,123.2645727,19.765,26.7599933,22.07356,0.600299081
3/31/2017,11.4290929,123.2214206,16.1317,26.7399933,19.2058,0.617999816
3/31/2017,11.4466293,123.157811,17.8984,26.7199933,18.35701,0.615558336
3/31/2017,11.4439327,123.1587135,20.5351,26.7099933,12.20715,0.61281167
3/31/2017,11.4405376,123.1593418,17.6658,26.6999933,16.49278,0.608844263
3/31/2017,11.4379184,123.1582603,19.3425,26.6799933,10.90653,0.606402783
3/31/2017,11.4356218,123.1560974,16.8092,26.6799933,19.41248,0.603656117
3/31/2017,11.4353683,123.1537777,17.5759,26.6799933,17.71718,0.600604266
3/31/2017,11.4355143,123.1503532,20.2026,26.6899933,15.92928,0.605792413
3/31/2017,11.436866,123.1473987,18.9433,26.6799933,15.44417,0.604571672
3/31/2017,11.4405656,123.1464737,16.41,26.6899933,18.0888,0.600909451
4/30/2017,11.154486,123.0431768,20.1274,27.72999328,18.05324,0.667744987
4/30/2017,11.1711016,123.4625467,22.8541,27.72999328,12.08273,0.666829431
4/30/2017,11.2061053,123.2169966,18.3708,27.70999328,17.8939,0.669881282
4/30/2017,11.2623785,123.1159574,19.6475,27.68999328,10.73826,0.669881282
4/30/2017,11.2892688,123.3836846,21.3142,27.65999328,16.73594,0.667134617
4/30/2017,11.3065979,123.5344451,22.581,27.62999328,16.97788,0.667744987
4/30/2017,11.3398861,123.1591792,18.0977,27.58999328,11.9213,0.668050172
4/30/2017,11.6062329,123.262875,20.8644,27.54999328,16.9312,0.670186467
4/30/2017,11.6141648,123.3049282,23.065,27.49999328,22.15409,0.675069429
4/30/2017,11.5489905,123.2645727,19.1711,27.44999328,22.59246,0.675374614
4/30/2017,11.4290929,123.2214206,21.8478,27.41999328,14.3022,0.672017578
4/30/2017,11.4466293,123.157811,18.6245,27.36999328,23.45651,0.671407208
4/30/2017,11.4439327,123.1587135,20.3912,27.34999329,14.77626,0.669270912
4/30/2017,11.4405376,123.1593418,22.158,27.32999329,16.35898,0.650654621
4/30/2017,11.4379184,123.1582603,18.9017,27.31999329,18.66575,0.649739066
4/30/2017,11.4356218,123.1560974,21.6345,27.32999329,8.841063,0.66316721
4/30/2017,11.4353683,123.1537777,19.3682,27.34999329,11.02035,0.668660542
4/30/2017,11.4355143,123.1503532,20.105,27.37999328,17.46661,0.668050172
4/30/2017,11.436866,123.1473987,22.8717,27.42999328,13.92714,0.671102023
4/30/2017,11.4405656,123.1464737,18.6084,27.48999328,15.21441,0.672322763
5/31/2017,11.154486,123.0431768,21.4289,29.17999324,22.62911,0.687887203
5/31/2017,11.1711016,123.4625467,23.7956,30.02999323,20.2776,0.686361277
5/31/2017,11.2061053,123.2169966,18.9823,30.01999323,5.66247,0.687582018
5/31/2017,11.2623785,123.1159574,20.259,29.99999323,13.78856,0.683309427
5/31/2017,11.2892688,123.3836846,24.1357,29.98999323,8.397323,0.685445722
5/31/2017,11.3065979,123.5344451,19.5224,29.98999323,15.9956,0.686361277
5/31/2017,11.3398861,123.1591792,22.8691,29.98999323,11.94755,0.689718314
5/31/2017,11.6062329,123.262875,18.3488,29.98999323,14.34064,0.691549424
5/31/2017,11.6141648,123.3049282,20.0155,29.99999323,12.27339,0.691854609
5/31/2017,11.5489905,123.2645727,23.4022,29.99999323,14.65378,0.690633869
5/31/2017,11.4290929,123.2214206,19.7991,30.00999323,28.92439,0.690328684
5/31/2017,11.4466293,123.157811,22.1759,29.99999323,16.67892,0.690023499
5/31/2017,11.4439327,123.1587135,18.6726,29.97999323,13.77083,0.689107943
5/31/2017,11.4405376,123.1593418,20.4493,29.95999323,11.82892,0.690328684
5/31/2017,11.4379184,123.1582603,24.502,29.92999323,10.01361,0.677816095
5/31/2017,11.4356218,123.1560974,19.1258,29.88999323,10.91539,0.67690054
5/31/2017,11.4353683,123.1537777,22.5525,29.84999323,10.87447,0.681783501
5/31/2017,11.4355143,123.1503532,18.8993,28.84999325,11.06716,0.686361277
5/31/2017,11.436866,123.1473987,20.726,28.90999325,17.45441,0.685750907
5/31/2017,11.4405656,123.1464737,23.0837,28.97999325,8.58065,0.690328684
6/30/2017,11.154486,123.0431768,24.8732,30.64999321,17.33746,0.736716818
6/30/2017,11.1711016,123.4625467,27.1499,30.64999321,25.82232,0.738853114
6/30/2017,11.2061053,123.2169966,22.3065,30.64999321,15.27532,0.739768669
6/30/2017,11.2623785,123.1159574,20.5731,30.64999321,18.46241,0.739768669
6/30/2017,11.2892688,123.3836846,29.9408,30.63999321,15.49056,0.739158299
6/30/2017,11.3065979,123.5344451,21.2407,30.61999321,12.06466,0.733970152
6/30/2017,11.3398861,123.1591792,26.5174,30.59999321,16.20462,0.723593859
